CustomerKey,GeographyKey,CustomerName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,Education,Occupation,HouseOwnerFlag,Address,FirstPurchaseDate
20328,359,Sierra Carter,13-05-1980,M,F,sierra10@adventure-works.com,150000,Bachelors,Management,1,2622 Highridge Court,18-08-2013
20329,383,Jose Yang,08-12-1974,M,M,jose21@adventure-works.com,160000,Bachelors,Management,1,5491 Martindale Drive,23-10-2013
20330,65,Nathan Thomas,01-06-1973,M,M,nathan69@adventure-works.com,80000,Partial College,Professional,1,6439 Arlington Way,31-12-2013
20331,609,Jeremy Cox,04-12-1967,M,M,jeremy40@adventure-works.com,90000,Partial College,Professional,1,4052 Mt. Wilson Way,29-05-2013
20332,609,Danny Navarro,30-10-1967,M,M,danny11@adventure-works.com,90000,Partial College,Professional,1,4151 Olivera,11-09-2013
20333,614,Abigail Gonzales,16-04-1968,S,F,abigail69@adventure-works.com,100000,Partial College,Professional,0,6471 Harvey Way,15-11-2013
20334,298,Jeremiah Mitchell,10-05-1973,M,M,jeremiah20@adventure-works.com,110000,Bachelors,Management,1,7481 Crown Ct.,13-02-2013
20335,310,Adam Gonzales,02-11-1967,S,M,adam14@adventure-works.com,110000,Bachelors,Management,0,6121 Pebble Glen Drive,23-09-2013
20336,311,Ian Young,06-12-1973,M,M,ian24@adventure-works.com,110000,Bachelors,Management,1,7917 Precipice Drive,15-12-2013
20337,331,Xavier Hall,02-04-1979,M,M,xavier21@adventure-works.com,120000,High School,Professional,1,1293 F Street,04-03-2013
20338,334,Anna James,20-07-1967,S,F,anna21@adventure-works.com,130000,Bachelors,Management,0,8463 Vista Avenue,21-10-2013
20339,337,Kaitlyn Hughes,23-01-1968,M,F,kaitlyn78@adventure-works.com,130000,Bachelors,Management,1,9846 Powell Drive,27-03-2013
20340,343,Makayla Kelly,24-09-1967,M,F,makayla2@adventure-works.com,130000,Bachelors,Management,1,9007 S Royal Links Circle,31-03-2013
20341,52,Tyler Smith,21-08-1966,M,M,tyler3@adventure-works.com,70000,Partial College,Professional,1,3366 Creekridge Lane,28-07-2013
20342,611,Aimee Lu,13-09-1966,M,F,aimee8@adventure-works.com,80000,Partial College,Professional,1,8829 Northstar Drive,07-10-2013
20343,623,Sierra Hill,30-11-1966,M,F,sierra12@adventure-works.com,90000,Partial College,Professional,1,699 Rubiem Ct.,06-02-2013
20344,300,Ashlee Anand,14-04-1967,M,F,ashlee6@adventure-works.com,110000,Bachelors,Management,1,5661 Elkwood Drive,08-03-2013
20345,300,Regina Martinez,14-07-1972,S,F,regina16@adventure-works.com,110000,Bachelors,Management,1,8738 Crawford Street,12-04-2013
20346,359,Angelica Washington,03-10-1966,S,F,angelica13@adventure-works.com,130000,Bachelors,Management,0,4994 North Civic Dr,20-04-2013
20347,361,Savannah Roberts,12-03-1978,M,F,savannah26@adventure-works.com,160000,Bachelors,Management,1,7062 Starflower Drive,20-04-2013
20348,372,Chloe Evans,07-09-1983,S,F,chloe0@adventure-works.com,160000,Bachelors,Management,0,5900 May Rd,08-04-2013
20349,347,Nicole Harris,10-06-1961,M,F,nicole14@adventure-works.com,60000,High School,Professional,0,8789 Valley Oak Plaza,04-07-2013
20350,59,Isabella Campbell,01-08-1960,M,F,isabella37@adventure-works.com,60000,High School,Professional,0,1986 Attic Rd.,27-02-2012
20351,298,Maria Gonzalez,20-12-1960,M,F,maria51@adventure-works.com,70000,High School,Professional,1,2839 SeaView Court,20-09-2013
20352,536,Melissa Foster,06-11-1960,M,F,melissa11@adventure-works.com,70000,High School,Professional,1,8323 Rock Oak Road,16-04-2013
20353,331,Allison Phillips,14-04-1960,S,F,allison28@adventure-works.com,80000,Partial High School,Skilled Manual,0,5698 Elmonte Drive,19-04-2013
20354,43,Austin Williams,01-05-1960,M,M,austin41@adventure-works.com,80000,Partial High School,Skilled Manual,0,6700 Delta View Ln.,27-05-2013
20355,548,Melanie Gray,29-10-1959,S,F,melanie31@adventure-works.com,80000,Partial High School,Skilled Manual,0,6452 Harris Circle,02-10-2013
20356,536,Louis Lu,04-01-1941,M,M,louis5@adventure-works.com,40000,Partial College,Professional,0,5260 Marina Village Pkwy.,15-12-2013
20357,627,Julian Price,28-01-1941,M,F,julian1@adventure-works.com,50000,Graduate Degree,Management,1,2988 Buckingham Dr.,20-06-2013
20358,644,Brian Murphy,10-09-1946,M,M,brian26@adventure-works.com,50000,Graduate Degree,Management,1,2241 V St.,03-05-2013
20359,298,Rachel Blue,31-08-1940,M,F,rachel34@adventure-works.com,60000,Graduate Degree,Management,1,6239 Boyd Road,07-06-2013
20360,329,Brianna Russell,20-10-1940,M,F,brianna65@adventure-works.com,120000,Graduate Degree,Management,1,9558 Orchard View Ave.,22-08-2013
20361,612,Jonathon Moreno,02-04-1942,M,M,jonathon3@adventure-works.com,50000,Graduate Degree,Management,1,9866 Santa Lucia Dr,14-02-2013
20362,644,Seth Gonzalez,14-06-1942,M,M,seth35@adventure-works.com,60000,Graduate Degree,Management,0,2184 Valley Blvd.,11-11-2013
20363,314,Alexander Brown,02-09-1941,S,M,alexander6@adventure-works.com,90000,Bachelors,Management,1,8160 Clayburn Rd.,11-11-2013
20364,383,Anna Jackson,26-08-1941,M,F,anna49@adventure-works.com,130000,Graduate Degree,Management,1,7291 Summerfield Dr.,21-12-2013
20365,609,Isaac Scott,24-01-1966,M,M,isaac37@adventure-works.com,90000,High School,Professional,1,5832 Horseshoe Circle,26-01-2014
20366,326,Marcus Powell,31-08-1971,M,M,marcus58@adventure-works.com,120000,High School,Professional,1,1707 Piper Ridge Court,24-02-2013
20367,334,Jessica Anderson,16-08-1976,M,F,jessica57@adventure-works.com,120000,High School,Professional,0,2720 Blue Ridge,30-11-2013
20368,372,Thomas Jackson,04-03-1960,S,M,thomas73@adventure-works.com,80000,Partial High School,Skilled Manual,1,5785 Lislin Ct.,06-05-2013
20369,539,Trevor Barnes,19-08-1965,S,M,trevor2@adventure-works.com,80000,Partial High School,Skilled Manual,1,8969 Royal Links Ct.,08-05-2013
20370,618,Blake Young,29-01-1960,M,M,blake26@adventure-works.com,70000,Partial High School,Skilled Manual,1,7255 Virginia Hills Drive,08-05-2013
20371,358,Grace Bryant,17-08-1959,M,F,grace64@adventure-works.com,60000,Partial High School,Skilled Manual,1,467 Moccasin Ct.,15-06-2013
20372,542,Kaitlyn Edwards,18-10-1965,M,F,kaitlyn1@adventure-works.com,60000,Partial High School,Skilled Manual,0,3902 Clay Rd.,12-06-2013
20373,52,Morgan Williams,13-01-1965,M,F,morgan25@adventure-works.com,60000,Partial High School,Skilled Manual,0,6529 Greentree Drive,28-03-2012
20374,322,Fernando Adams,13-12-1959,M,M,fernando31@adventure-works.com,60000,Partial High School,Skilled Manual,0,4787 R St.,31-05-2013
20375,71,Olivia Perry,14-09-1958,S,F,olivia53@adventure-works.com,70000,Graduate Degree,Management,1,3369 Houston Ct.,09-04-2012
20376,311,Destiny Lewis,15-05-1959,S,F,destiny19@adventure-works.com,70000,Graduate Degree,Management,1,4596 Flora Ave,26-04-2013
20377,543,Brian Reed,24-09-1958,M,M,brian32@adventure-works.com,70000,Graduate Degree,Management,1,6272 Paraiso Ct.,27-05-2013
20378,612,Nathan Jai,21-09-1948,M,M,nathan29@adventure-works.com,60000,Graduate Degree,Management,1,1805 Gallagher Circle,15-02-2013
20379,298,Brittney Chen,18-05-1943,S,F,brittney2@adventure-works.com,60000,Graduate Degree,Management,1,1707 Willowwood Ct.,05-08-2013
20380,70,Catherine Reed,31-01-1948,M,F,catherine18@adventure-works.com,60000,Graduate Degree,Management,1,6643 Mt. Whitney,21-04-2013
20381,627,Blake Bennett,05-12-1943,M,M,blake49@adventure-works.com,60000,Graduate Degree,Management,1,7310 Heather Road,30-10-2013
20382,334,Jack Hernandez,23-03-1944,M,M,jack53@adventure-works.com,70000,Graduate Degree,Management,1,2107 Ameno Road,30-04-2013
20383,637,Richard Hernandez,02-03-1945,S,M,richard20@adventure-works.com,60000,Graduate Degree,Management,1,4980 Olivera Rd,26-10-2013
20384,329,Luis Gonzalez,11-08-1944,M,M,luis41@adventure-works.com,60000,Graduate Degree,Management,0,3354 Roan Lane,25-05-2013
20385,631,Jason Patterson,16-04-1945,M,M,jason8@adventure-works.com,70000,Graduate Degree,Management,1,4716 Cougar Way,15-05-2013
20386,335,Anna Russell,20-05-1945,M,F,anna45@adventure-works.com,70000,Graduate Degree,Management,1,5979 El Pueblo,08-05-2013
20387,301,Jordan Adams,12-05-1946,M,M,jordan70@adventure-works.com,60000,Graduate Degree,Management,0,2159 Barbie Dr.,06-07-2013
20388,609,Natasha Gill,04-05-1946,M,F,natasha13@adventure-works.com,70000,Graduate Degree,Management,0,9975 Rose Dr.,04-09-2013
20389,607,Lee Romero,04-08-1945,M,M,lee7@adventure-works.com,70000,Graduate Degree,Management,1,5627 Crystal Avenue,04-11-2013
20390,611,Ross Ramos,11-08-1945,S,M,ross35@adventure-works.com,70000,Graduate Degree,Management,1,8193 Pine Creek Way,25-08-2013
20391,311,Meghan Serrano,17-11-1945,M,F,meghan16@adventure-works.com,70000,Graduate Degree,Management,1,7618 Eastgate,08-02-2013
20392,352,Destiny Ramirez,08-09-1945,M,F,destiny42@adventure-works.com,80000,Bachelors,Management,1,6498 Pasa Del Rio,28-10-2013
20393,326,Kaitlyn White,10-09-1945,S,F,kaitlyn35@adventure-works.com,80000,Bachelors,Management,1,6778 Edie Ct.,05-01-2014
20394,631,Emma Butler,13-10-1946,M,F,emma60@adventure-works.com,50000,Bachelors,Management,1,5346 Clayburn Road,03-07-2013
20395,302,Katherine Rogers,07-02-1958,S,F,katherine5@adventure-works.com,50000,Bachelors,Management,0,2602 Hale Dr,14-07-2013
20396,312,Jason Simmons,21-11-1946,S,M,jason12@adventure-works.com,50000,Bachelors,Management,1,3394 Rock Drive,02-10-2013
20397,326,Isaiah Gray,23-03-1947,M,M,isaiah5@adventure-works.com,50000,Bachelors,Management,1,9192 Dublin Court,16-10-2013
20398,352,Jordan Collins,29-11-1946,S,F,jordan31@adventure-works.com,70000,Graduate Degree,Management,1,7 Zulu Court,09-06-2013
20399,626,Benjamin Rodriguez,14-12-1947,M,M,benjamin57@adventure-works.com,50000,Bachelors,Management,1,9015 Denkinger Court,21-07-2013
20400,322,Sydney Henderson,20-03-1948,M,F,sydney27@adventure-works.com,50000,Bachelors,Management,1,2822 Valmar Dr,06-07-2013
20401,302,Hannah Jenkins,09-10-1947,M,F,hannah30@adventure-works.com,50000,Bachelors,Management,1,7091 Clemson Court,23-07-2013
20402,33,Vincent Liang,12-01-1952,M,M,vincent16@adventure-works.com,20000,High School,Skilled Manual,0,953 Trafalgar Circle,16-06-2013
20403,26,Mitchell Lal,10-08-1951,M,M,mitchell8@adventure-works.com,20000,High School,Skilled Manual,0,1967 Glen Court,24-12-2013
20404,29,Jorge Yang,07-02-1954,S,M,jorge6@adventure-works.com,10000,Partial High School,Clerical,1,2198 Clayton Road,11-01-2014
20405,358,Isaiah Campbell,31-12-1983,S,M,isaiah30@adventure-works.com,70000,Partial College,Skilled Manual,0,4378 Dover Way,18-05-2013
20406,37,Felicia Munoz,04-08-1953,M,F,felicia6@adventure-works.com,20000,Partial High School,Clerical,1,3936 Cleveland Rd.,08-09-2013
20407,19,Kristopher Vance,20-05-1965,M,M,kristopher4@adventure-works.com,20000,Partial High School,Clerical,1,4310 Kenston Dr.,14-08-2013
20408,612,Isaac Morgan,14-01-1983,S,M,isaac13@adventure-works.com,40000,Partial High School,Clerical,1,3992 C Kenwal Rd.,01-09-2013
20409,641,Sophia Young,17-05-1983,S,F,sophia22@adventure-works.com,40000,Partial College,Skilled Manual,1,3788 Canyon Creek Drive,15-08-2013
20410,641,Richard Jackson,10-12-1982,M,M,richard52@adventure-works.com,40000,Partial College,Skilled Manual,1,9322 Sunshine,10-04-2013
20411,316,Cole James,03-12-1982,M,M,cole0@adventure-works.com,60000,Partial College,Skilled Manual,1,9995 Valley View Road,14-05-2013
20412,374,David Jackson,22-04-1983,M,M,david70@adventure-works.com,70000,Partial College,Skilled Manual,1,5115 Meadowbrook Court,05-05-2013
20413,299,Taylor Powell,03-11-1981,M,F,taylor34@adventure-works.com,60000,Partial College,Skilled Manual,1,7165 Brock Lane,23-03-2013
20414,345,Amanda Bailey,23-05-1982,M,F,amanda6@adventure-works.com,60000,Partial College,Skilled Manual,1,4915 Pear Dr.,11-10-2013
20415,17,Evelyn Sai,14-12-1954,M,F,evelyn6@adventure-works.com,20000,Partial High School,Clerical,1,2964 Holbrook Dr,13-08-2013
20416,20,Dale Goel,18-12-1960,S,M,dale17@adventure-works.com,30000,Partial College,Clerical,1,5616 Steele Dr.,01-11-2011
20417,38,Bruce Vazquez,11-08-1955,M,M,bruce35@adventure-works.com,30000,Partial College,Clerical,0,6592 Bent Tree Lane,17-04-2013
20418,6,Joe Vazquez,11-10-1955,M,M,joe38@adventure-works.com,30000,Partial College,Clerical,0,3802 Glenmount Dr.,22-11-2011
20419,35,Billy Romero,04-04-1962,M,M,billy11@adventure-works.com,20000,Partial High School,Clerical,1,3560 Harvard Dr.,07-04-2013
20420,28,Evelyn Mehta,03-08-1956,M,F,evelyn15@adventure-works.com,30000,High School,Skilled Manual,1,3236 Wicker Ave.,31-10-2011
20421,298,Victoria Alexander,15-01-1986,S,F,victoria65@adventure-works.com,40000,Partial High School,Clerical,1,6064 Madrid,09-05-2013
20422,359,Maria Brooks,14-02-1986,S,F,maria20@adventure-works.com,60000,Partial College,Skilled Manual,1,8375 Ambush Dr..,08-07-2013
20423,19,Alicia Goel,07-10-1963,S,F,alicia15@adventure-works.com,30000,High School,Skilled Manual,1,7405 Jacqueline Drive,15-11-2011
20424,40,Marie Romero,12-07-1957,M,F,marie32@adventure-works.com,30000,High School,Skilled Manual,1,6400 St. John Lane,03-11-2011
20425,12,Sabrina Torres,14-11-1963,M,F,sabrina7@adventure-works.com,30000,High School,Skilled Manual,1,5145 Redhead Way,19-11-2011
20426,24,Johnathan Perez,03-04-1958,M,M,johnathan20@adventure-works.com,30000,High School,Skilled Manual,1,6211 Piedmont Dr,01-11-2011
20427,29,Mario Raje,05-10-1958,S,M,mario12@adventure-works.com,40000,Partial College,Skilled Manual,1,3372 Via Cordona,25-11-2011
20428,4,Brent Ma,01-01-1959,M,M,brent15@adventure-works.com,40000,Partial College,Skilled Manual,0,4647 Maywood Lane,17-01-2014
20429,2,Curtis Gao,23-10-1958,M,M,curtis11@adventure-works.com,40000,Partial College,Skilled Manual,1,3965 Stony Hill Circle,12-11-2011
20430,22,Maurice Ashe,04-08-1959,M,M,maurice23@adventure-works.com,70000,Partial College,Skilled Manual,1,1648 Eastgate Lane,09-11-2011
20431,536,Corey Raje,07-06-1981,S,M,corey12@adventure-works.com,40000,Partial College,Skilled Manual,1,5696 McFaul Drive,26-09-2013
20432,626,Juan Sanders,19-08-1980,S,M,juan13@adventure-works.com,40000,High School,Skilled Manual,1,7094 Salvio St.,07-11-2013
20433,545,Chloe Taylor,24-12-1980,M,F,chloe42@adventure-works.com,40000,High School,Skilled Manual,1,6749 East 23rd Street,08-12-2013
20434,329,Nathan Sharma,11-04-1981,S,M,nathan27@adventure-works.com,60000,Partial College,Skilled Manual,0,15 Aspen Drive,06-07-2013
20435,335,Natalie Green,25-05-1981,M,F,natalie57@adventure-works.com,60000,Partial College,Skilled Manual,1,3470 Augustine Dr.,16-07-2013
20436,352,Anna Barnes,23-10-1980,S,F,anna27@adventure-works.com,60000,Partial College,Skilled Manual,0,4444 Pepper Way,30-07-2013
20437,383,Gabriella Howard,10-04-1981,S,F,gabriella9@adventure-works.com,60000,Partial College,Skilled Manual,0,5197 Camino Ricardo,12-07-2013
20438,383,Robert Scott,20-06-1981,S,M,robert56@adventure-works.com,60000,Partial College,Skilled Manual,1,8313 Canyon Creek Drive,11-04-2013
20439,329,Chloe Rogers,31-03-1984,M,F,chloe48@adventure-works.com,60000,Partial College,Skilled Manual,0,3158 B Avenue I,24-02-2013
20440,355,Alexandra Hughes,22-05-1984,S,F,alexandra34@adventure-works.com,60000,Partial College,Skilled Manual,0,4404 Mildred Avenue,26-05-2013
20441,59,Abigail Henderson,16-10-1984,M,F,abigail30@adventure-works.com,60000,Partial College,Professional,0,3302 Trujillo,25-08-2013
20442,301,Jorge Chen,15-07-1978,M,M,jorge3@adventure-works.com,70000,Partial College,Professional,1,6730 Green Leaf Drive,15-05-2013
20443,326,Adrian Cox,06-10-1981,S,M,adrian12@adventure-works.com,60000,Partial College,Professional,0,9525 Canyon Way,04-10-2013
20444,31,Cara Zeng,09-09-1966,S,F,cara18@adventure-works.com,80000,High School,Skilled Manual,1,5203 Foothill Way,27-11-2011
20445,5,Barbara Deng,15-10-1966,M,F,barbara32@adventure-works.com,80000,High School,Skilled Manual,1,6120 Ethan Ct.,18-11-2011
20446,25,Clayton Rai,06-08-1960,M,M,clayton35@adventure-works.com,80000,High School,Skilled Manual,1,6603 Jennifer Way,29-10-2011
20447,15,Jodi Goel,30-08-1961,S,F,jodi20@adventure-works.com,80000,High School,Skilled Manual,0,3576 Frigate Ct.,30-10-2011
20448,16,Jésus Blanco,18-02-1967,M,M,jésus14@adventure-works.com,80000,High School,Skilled Manual,1,3944 Concord Blvd.,19-11-2011
20449,302,Rachel Walker,05-10-1981,S,F,rachel26@adventure-works.com,60000,Partial College,Professional,0,2036 Bellwood Court,10-07-2013
20450,5,Edwin Tang,10-08-1962,S,M,edwin26@adventure-works.com,70000,High School,Professional,1,2897 Stonehedge Dr,20-11-2011
20451,10,Kelli Anand,12-11-1962,S,F,kelli45@adventure-works.com,70000,High School,Professional,1,773 Mt. Wilson Place,17-11-2011
20452,39,Kelli Xie,06-04-1974,S,F,kelli26@adventure-works.com,70000,High School,Professional,0,9870 Santa Maria Ct.,23-11-2011
20453,16,Bryant Arun,13-09-1969,M,M,bryant7@adventure-works.com,100000,Bachelors,Management,1,623 Lakespring Place,01-02-2013
20454,26,Fernando Martinez,07-12-1963,S,M,fernando15@adventure-works.com,110000,Bachelors,Management,1,7426 Forest Way,30-06-2013
20455,37,Bruce Blanco,01-12-1969,M,M,bruce36@adventure-works.com,110000,Bachelors,Management,1,5430 Moretti Dr.,19-01-2014
20456,39,Alfredo Ramos,10-08-1963,S,M,alfredo18@adventure-works.com,130000,Graduate Degree,Management,1,9108 Clear,12-11-2011
20457,545,Alexandra Morris,07-04-1985,M,F,alexandra3@adventure-works.com,60000,Partial College,Professional,1,3545 RiverRock Dr.,28-05-2013
20458,302,Erick Subram,13-05-1980,M,M,erick12@adventure-works.com,60000,Partial College,Professional,1,3744 Dalis Drive,29-04-2013
20459,307,Maria Barnes,05-04-1980,M,F,maria26@adventure-works.com,60000,High School,Professional,1,9056 Mount Dr,29-07-2013
20460,12,Wesley Zeng,19-09-1975,M,M,wesley22@adventure-works.com,110000,Bachelors,Management,1,2321 Wilson Ln.,10-02-2013
20461,361,Mackenzie Nelson,19-12-1971,S,F,mackenzie31@adventure-works.com,150000,Bachelors,Management,0,"21, avenue Reille",01-06-2013
20462,385,Haley Mitchell,21-02-1972,S,F,haley50@adventure-works.com,160000,Graduate Degree,Management,0,7113 Reliez Valley Ct,09-06-2013
20463,314,Jasmine Bryant,23-02-1963,M,F,jasmine57@adventure-works.com,60000,High School,Professional,0,8028 39th Avenue,19-07-2013
20464,536,Amy Lu,23-07-1962,M,F,amy18@adventure-works.com,70000,Partial College,Professional,1,2613 West I St.,23-06-2013
20465,310,Isabel Henderson,05-06-1968,M,F,isabel5@adventure-works.com,80000,Bachelors,Management,1,8066 Peach Place,05-06-2013
20466,352,Benjamin Jai,01-02-1968,M,M,benjamin34@adventure-works.com,90000,Partial College,Professional,1,2894 Foothill Way,20-01-2014
20467,618,Gabrielle Bennett,30-11-1961,M,F,gabrielle23@adventure-works.com,60000,High School,Professional,0,1233 Vista Bonita,21-10-2013
20468,66,Olivia Richardson,03-12-1961,M,F,olivia35@adventure-works.com,60000,High School,Professional,0,6863 Shakespeare Dr,22-04-2012
20469,536,Manuel Suri,31-08-1961,M,M,manuel0@adventure-works.com,70000,Partial College,Professional,0,3111 Creekridge Lane,17-12-2013
20470,62,Melissa Gonzales,23-08-1967,S,F,melissa12@adventure-works.com,70000,Partial College,Professional,1,2983 Birchbark Place,17-04-2012
20471,623,Carlos Gonzalez,04-07-1937,M,M,carlos36@adventure-works.com,50000,Graduate Degree,Management,1,2926 St. Paul Way,02-12-2013
20472,536,Edward Coleman,17-01-1976,S,M,edward54@adventure-works.com,90000,Partial College,Professional,1,4111 Del Vista Court,27-06-2013
20473,536,Mason Rivera,01-10-1970,M,M,mason15@adventure-works.com,90000,Partial College,Professional,1,1848 Wharf Dr.,26-01-2014
20474,542,Edward Turner,01-04-1976,M,M,edward16@adventure-works.com,100000,Bachelors,Management,1,6498 Mining Rd.,29-07-2013
20475,307,Blake Martinez,26-03-1971,M,M,blake17@adventure-works.com,110000,Bachelors,Management,1,564 Greenwood Place,10-06-2013
